dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,z1,y_state_mean_y_disp,y_velocity_mean_y_disp,y_accel_mean_y_disp,y_state_rms_y_disp,y_velocity_rms_y_disp,y_accel_rms_y_disp,y_state_vertical_strain,y_velocity_vertical_strain,y_accel_vertical_strain,y_state_top_bottom_opening,y_velocity_top_bottom_opening,y_accel_top_bottom_opening,z1_residual_from_z0
dePablo CV2,test,0,67,0.43506493506493504,0.1559620130580113,0.15301959837093992,0.8720202445983887,-0.3881066143512726,-0.00019220588728785515,-3.010209184139967e-06,1.944281393662095e-07,0.003324710763990879,5.02709299325943e-05,-1.6319099813699722e-06,0.0007048560019643568,1.026667316889301e-05,6.11111498148467e-07,0.005146728362888098,7.772073149681091e-05,-3.963243216276169e-06,-0.40218996500945137
dePablo CV2,test,0,68,0.44155844155844154,0.15595348944585952,0.15301959837093992,0.8839050531387329,-0.36311590671539307,-0.00019521609647199512,-2.8157810447737575e-06,3.8949656300246716e-07,0.0033749816939234734,4.863901995122433e-05,-1.1059455573558807e-07,0.0007151226751332498,1.0877784667041477e-05,-1.222222996296934e-06,0.005224449094384909,7.375748828053474e-05,2.0954757928848267e-07,-0.37630073950338105
dePablo CV2,test,0,69,0.44805194805194803,0.1558995048040829,0.15301959837093992,0.8957300186157227,-0.3381907343864441,-0.00019803187751676887,-2.4262844817712903e-06,-7.745984476059675e-07,0.0034236207138746977,4.852842539548874e-05,5.566980689764023e-07,0.0007260004598002912,9.655561670744543e-06,6.11111498148467e-07,0.005298206582665443,7.396703585982323e-05,7.431954145431519e-07,-0.35048157357248244
dePablo CV2,test,0,70,0.45454545454545453,0.1557949346649523,0.15301959837093992,0.9075682163238525,-0.3132297396659851,-0.00020045816199854016,-3.200882929377258e-06,5.199690349400043e-07,0.0034721491392701864,4.908512346446514e-05,6.847549229860306e-07,0.0007356560214710358,1.026667316889301e-05,0.0,0.005372173618525267,7.471023127436638e-05,1.6749836504459381e-06,-0.32462558486406834
dePablo CV2,test,0,71,0.461038961038961,0.15578107956722975,0.15301959837093992,0.919431209564209,-0.28812894225120544,-0.00020365904492791742,-2.6809138944372535e-06,-2.6696943677961826e-07,0.0035212342627346516,4.976987838745117e-05,-3.550667315721512e-07,0.0007459226946399288,1.026667316889301e-05,1.2222229962968257e-06,0.005446883849799633,7.638521492481232e-05,-1.5534460544586182e-06,-0.29862791886413403
dePablo CV2,test,0,72,0.4675324675324675,0.15577374506711628,0.15301959837093992,0.9312058687210083,-0.2633807063102722,-0.00020633995882235467,-2.9478833312168717e-06,2.019805833697319e-07,0.0035710041411221027,4.941481165587902e-05,-1.485925167798996e-06,0.0007561893678088218,1.1488896165189836e-05,-1.8944456442601069e-06,0.005523269064724445,7.48317688703537e-05,-1.4682300388813019e-06,-0.2729894925905694
dePablo CV2,test,0,73,0.474025974025974,0.1557341208684869,0.15301959837093992,0.9429816007614136,-0.23856565356254578,-0.00020928784215357155,-2.74590274784714e-06,-1.1587690096348524e-07,0.0036204189527779818,4.7928886488080025e-05,9.778887033462524e-07,0.0007676782639740116,9.594450520929729e-06,6.722226479632812e-07,0.005598100833594799,7.33635388314724e-05,1.6344711184501648e-06,-0.24728416839783277
dePablo CV2,test,0,74,0.4805194805194805,0.15563789616597604,0.15301959837093992,0.9548464417457581,-0.2134595513343811,-0.00021203374490141869,-2.861779648810625e-06,-2.3268512450158596e-08,0.0036683478392660618,4.890677519142628e-05,1.0791700333356857e-06,0.0007772727144949414,1.026667316889301e-05,6.722226479632812e-07,0.0056714643724262714,7.499800994992256e-05,3.133900463581085e-07,-0.22128105789097213
dePablo CV2,test,0,75,0.487012987012987,0.1555823786333254,0.15301959837093992,0.9666969180107117,-0.18836641311645508,-0.0002148955245502293,-2.8850481612607837e-06,2.2938183974474669e-07,0.003717254614457488,4.998594522476196e-05,-6.663613021373749e-07,0.0007875393876638344,1.0938895816856292e-05,-6.722226479632812e-07,0.005746462382376194,7.531139999628067e-05,2.6030465960502625e-07,-0.19529199739897773
dePablo CV2,test,0,76,0.4935064935064935,0.15558967509174407,0.15301959837093992,0.9784148931503296,-0.16365444660186768,-0.0002177805727114901,-2.655666321516037e-06,-3.781897248700261e-07,0.00376724055968225,4.931958392262459e-05,-8.321367204189301e-07,0.0007984782834806907,1.026667316889301e-05,-7.333337977780954e-07,0.005821773782372475,7.55717046558857e-05,-1.6260892152786255e-06,-0.16969412598910688
dePablo CV2,test,0,77,0.5,0.15557594291539245,0.15301959837093992,0.990260660648346,-0.13864706456661224,-0.00022043623903300613,-3.033856046386063e-06,6.558984750881791e-07,0.0038165601436048746,4.848744720220566e-05,-3.3690594136714935e-07,0.0008087449566495837,9.533339371114915e-06,7.333337977780954e-07,0.00589734548702836,7.394561544060707e-05,-4.2188912630081177e-07,-0.14379117767300126
dePablo CV2,test,0,78,0.5064935064935064,0.1555006910247293,0.15301959837093992,1.0020805597305298,-0.11362433433532715,-0.0002234700950793922,-2.377957571297884e-06,-5.57280145585537e-07,0.0038650475908070803,4.815054126083851e-05,9.567011147737503e-07,0.0008182782960206986,1.026667316889301e-05,0.0,0.0059712911024689674,7.352372631430626e-05,6.174668669700623e-07,-0.11787483687044432
dePablo CV2,test,0,79,0.512987012987013,0.15544147843942505,0.15301959837093992,1.0139567852020264,-0.08855819702148438,-0.00022584805265069008,-2.935237716883421e-06,2.4761538952589035e-07,0.003913198132067919,4.910724237561226e-05,2.0302832126617432e-07,0.0008285449691895916,1.026667316889301e-05,0.0,0.006044814828783274,7.414119318127632e-05,1.653563231229782e-06,-0.09191083058544139
dePablo CV2,test,0,80,0.5194805194805194,0.1553812744469591,0.15301959837093992,1.0257446765899658,-0.0635913833975792,-0.0002287832903675735,-2.6876223273575306e-06,-4.653411451727152e-07,0.003962305374443531,4.931027069687843e-05,-3.557652235031128e-07,0.0008388116423584846,1.026667316889301e-05,0.0,0.00611895602196455,7.57947564125061e-05,-1.1455267667770386e-06,-0.0660528262428993
dePablo CV2,test,0,81,0.525974025974026,0.15539117514051295,0.15301959837093992,1.0375267267227173,-0.03872320055961609,-0.00023147091269493103,-3.1529634725302458e-06,4.797475412487984e-07,0.0040116156451404095,4.895450547337532e-05,-3.725290298461914e-07,0.0008490783155273776,1.026667316889301e-05,6.111114981483586e-07,0.006194750778377056,7.464922964572906e-05,-8.712522685527802e-07,-0.04029389429813958
dePablo CV2,test,0,82,0.5324675324675324,0.1553129167916377,0.15301959837093992,1.0493046045303345,-0.013724341988563538,-0.00023462387616746128,-2.6732159312814474e-06,1.154112396761775e-07,0.004060570150613785,4.858197644352913e-05,1.9837170839309692e-07,0.0008593449886962706,1.0877784667041369e-05,0.0,0.006269400008022785,7.377797737717628e-05,5.289912223815918e-07,-0.014404602057319166
dePablo CV2,test,0,83,0.538961038961039,0.15528263583290253,0.15301959837093992,1.0611833333969116,0.011402130126953125,-0.00023729709209874272,-2.55780469160527e-06,-4.5605702325701714e-07,0.004109152127057314,4.8780348151922226e-05,3.8836151361465454e-07,0.000870222773363312,1.0877784667041369e-05,-1.2222229962967172e-06,0.0063431779853999615,7.430696859955788e-05,1.0351650416851044e-06,0.011619928291574919
dePablo CV2,test,0,84,0.5454545454545454,0.15522386200108396,0.15301959837093992,1.0729678869247437,0.03640833497047424,-0.000239854896790348,-3.013861714862287e-06,1.3502722140401602e-07,0.004157932475209236,4.916870966553688e-05,6.449408829212189e-07,0.0008811005580303534,9.655561670744652e-06,1.2222229962967172e-06,0.006417484953999519,7.534213364124298e-05,5.234032869338989e-07,0.03751707150410992
dePablo CV2,test,0,85,0.551948051948052,0.1551901399346192,0.15301959837093992,1.0847249031066895,0.061323121190071106,-0.00024286875850521028,-2.878834493458271e-06,1.919688656926155e-07,0.004207101184874773,4.98136505484581e-05,-7.920898497104645e-07,0.000890756119701098,1.0877784667041369e-05,-6.111114981483586e-07,0.006492827087640762,7.586553692817688e-05,-9.853392839431763e-07,0.06332071420833082
dePablo CV2,test,0,86,0.5584415584415584,0.15520399160303022,0.15301959837093992,1.0964645147323608,0.0861104279756546,-0.00024574759299866855,-2.6868656277656555e-06,-9.115319699048996e-08,0.004256914835423231,4.9021560698747635e-05,-1.5129335224628448e-06,0.0009016339043681394,1.026667316889301e-05,-6.111114981481418e-08,0.006568692624568939,7.48801976442337e-05,-3.7262216210365295e-06,0.0889955616555041
dePablo CV2,test,0,87,0.564935064935065,0.15516619149012956,0.15301959837093992,1.1082186698913574,0.11098843812942505,-0.0002484344586264342,-2.7780188247561455e-06,-1.6883132047951221e-07,0.004305936396121979,4.750862717628479e-05,1.8579885363578796e-06,0.0009119005775370324,1.0205562019078196e-05,6.111114981481418e-08,0.006643572822213173,7.115397602319717e-05,4.462897777557373e-06,0.11476221199422172
dePablo CV2,test,0,88,0.5714285714285714,0.15506383687255818,0.15301959837093992,1.1200577020645142,0.13625343143939972,-0.00025121247745119035,-2.9468501452356577e-06,1.7232378013432026e-07,0.0043534450232982635,4.936661571264267e-05,4.87547367811203e-07,0.0009221061395561106,1.026667316889301e-05,0.0,0.00671472679823637,7.561687380075455e-05,6.370246410369873e-07,0.1409222623795573
dePablo CV2,test,0,89,0.577922077922078,0.15504741969813673,0.15301959837093992,1.1318211555480957,0.1611371636390686,-0.000254159327596426,-2.7745263651013374e-06,-4.2404280975461006e-08,0.004402811639010906,4.985416308045387e-05,-9.10833477973938e-07,0.0009323728127250036,1.026667316889301e-05,-6.111114981481418e-08,0.006790343672037125,7.625389844179153e-05,-1.7415732145309448e-06,0.16669533773812317
dePablo CV2,test,0,90,0.5844155844155844,0.15506494714686078,0.15301959837093992,1.1435753107070923,0.1860598772764206,-0.00025693385396152735,-2.8169306460767984e-06,1.7508864402770996e-07,0.00445266580209136,4.8943329602479935e-05,-9.378418326377869e-07,0.0009426394858938966,1.0205562019078196e-05,6.111114981481418e-08,0.006866597570478916,7.451232522726059e-05,-1.8933787941932678e-06,0.19250669156042233
dePablo CV2,test,0,91,0.5909090909090909,0.15501040840032662,0.15301959837093992,1.1553484201431274,0.21106773614883423,-0.00025975078460760415,-2.6418420020490885e-06,-2.5736517272889614e-07,0.00450160913169384,4.800548776984215e-05,3.734603524208069e-07,0.0009528450479129748,1.026667316889301e-05,0.0,0.006941109895706177,7.261894643306732e-05,8.512288331985474e-07,0.2184046236031424
dePablo CV2,test,0,92,0.5974025974025974,0.1549343040782663,0.15301959837093992,1.167136549949646,0.23618730902671814,-0.00026239262660965323,-2.8992071747779846e-06,2.144079189747572e-07,0.004549614619463682,4.8378948122262955e-05,9.802170097827911e-07,0.0009631117210818678,1.026667316889301e-05,0.0,0.007013728842139244,7.347017526626587e-05,1.957640051841736e-06,0.24441540522463626
dePablo CV2,test,0,93,0.6038961038961039,0.15485635191249453,0.15301959837093992,1.178983449935913,0.26132333278656006,-0.0002652918337844312,-2.6847992558032274e-06,-3.7834979593753815e-08,0.004597993567585945,4.9359165132045746e-05,-2.2817403078079224e-08,0.0009733783942507608,1.026667316889301e-05,6.111114981482502e-07,0.00708719901740551,7.54278153181076e-05,-8.12578946352005e-07,0.2704470808839505
dePablo CV2,test,0,94,0.6103896103896104,0.15488974620193618,0.15301959837093992,1.1906263828277588,0.28605183959007263,-0.00026797663304023445,-2.7226342353969812e-06,-3.206369001418352e-07,0.004647352732717991,4.933634772896767e-05,-1.1869706213474274e-06,0.0009836450674196538,1.087778466704126e-05,-1.2222229962965004e-06,0.0071626268327236176,7.46152363717556e-05,-2.1131709218025208e-06,0.29605581922247204
dePablo CV2,test,0,95,0.6168831168831169,0.1548474165473174,0.15301959837093992,1.202331304550171,0.31089597940444946,-0.00027069926727563143,-3.0432711355388165e-06,4.4191256165504456e-07,0.0046966890804469585,4.814937710762024e-05,2.2212043404579163e-07,0.0009945228520866951,9.65556167074476e-06,6.111114981481418e-07,0.007237242069095373,7.250206544995308e-05,1.2437812983989716e-06,0.3217848770648566
dePablo CV2,test,0,96,0.6233766233766234,0.15480681173956654,0.15301959837093992,1.2141050100326538,0.336125910282135,-0.00027374253841117024,-2.601358573883772e-06,-4.479079507291317e-07,0.004744838457554579,4.837149754166603e-05,1.1669471859931946e-06,0.0010041784137574399,1.0266673168892902e-05,-1.2222229962941152e-07,0.007309744134545326,7.374584674835205e-05,2.137385308742523e-06,0.34790492617528124
dePablo CV2,test,0,97,0.6298701298701299,0.1547338379451545,0.15301959837093992,1.2258925437927246,0.36120176315307617,-0.000276343896985054,-3.0492665246129036e-06,4.2523606680333614e-07,0.004793209955096245,4.9538444727659225e-05,4.6333298087120056e-07,0.0010144450869263328,1.014445086926349e-05,7.944449475925843e-07,0.007383489981293678,7.588323205709457e-05,3.5669654607772827e-07,0.3738719427273997
dePablo CV2,test,0,98,0.6363636363636364,0.15473011940107226,0.15301959837093992,1.237625002861023,0.386107861995697,-0.0002793931635096669,-2.6240304578095675e-06,-6.720074452459812e-08,0.004842748399823904,5.0001777708530426e-05,-1.6815029084682465e-06,0.0010245895377955963,1.0938895816856075e-05,-6.72222647962956e-07,0.007459373213350773,7.62399286031723e-05,-3.069639205932617e-06,0.39966504148241816
dePablo CV2,test,0,99,0.6428571428571429,0.1547484379790462,0.15301959837093992,1.249414086341858,0.41114628314971924,-0.0002820171939674765,-2.6912312023341656e-06,1.4304532669484615e-07,0.0048927501775324345,4.832027480006218e-05,-4.949979484081268e-07,0.0010355284336124523,1.0266673168893119e-05,-2.168404344971009e-19,0.007535613141953945,7.317028939723969e-05,-6.253831088542938e-07,0.42559474347994264
dePablo CV2,test,0,100,0.6493506493506493,0.15469150661991732,0.15301959837093992,1.2610422372817993,0.43597346544265747,-0.00028470842516981065,-2.5481858756393194e-06,-6.159825716167688e-07,0.004941070452332497,4.782527685165405e-05,1.6130506992340088e-06,0.0010457951067813455,1.0266673168892902e-05,-6.722226479631728e-07,0.007608783431351185,7.254490628838539e-05,2.6673078536987305e-06,0.4513010397595594
dePablo CV2,test,0,101,0.6558441558441559,0.15461497808312868,0.15301959837093992,1.2728914022445679,0.4612489938735962,-0.00028725661104544997,-3.1641684472560883e-06,3.385066520422697e-07,0.004988895729184151,4.943832755088806e-05,-3.771856427192688e-08,0.0010560617799502384,9.594450520929729e-06,1.2833341461117483e-06,0.00768132833763957,7.521221414208412e-05,2.0023435354232788e-08,0.47747239132721453
dePablo CV2,test,0,102,0.6623376623376623,0.15459046250929892,0.15301959837093992,1.284584641456604,0.48620545864105225,-0.00029042077949270606,-2.8256617952138186e-06,3.2776733860373497e-07,0.005038334056735039,4.9400608986616135e-05,-6.970949470996857e-07,0.001065656230471168,1.0877784667041477e-05,-6.111114981483586e-07,0.007756540551781654,7.523223757743835e-05,-1.4742836356163025e-06,0.5033128908989979
dePablo CV2,test,0,103,0.6688311688311688,0.1545859604021765,0.15301959837093992,1.2962771654129028,0.5110750198364258,-0.0002932464412879199,-2.4978944566100836e-06,-9.363284334540367e-07,0.005087734665721655,4.870351403951645e-05,-8.442439138889313e-07,0.0010765340151382096,1.0266673168893119e-05,-2.168404344971009e-19,0.007831772789359093,7.375795394182205e-05,-1.3438984751701355e-06,0.5290664328237794
dePablo CV2,test,0,104,0.6753246753246753,0.154567640325056,0.15301959837093992,1.30804443359375,0.536155104637146,-0.00029574433574452996,-3.4342228900641203e-06,1.0280346032232046e-06,0.005136438179761171,4.785927012562752e-05,2.6635825634002686e-07,0.0010868006883071027,1.0266673168892902e-05,-6.722226479631728e-07,0.007905530743300915,7.241405546665192e-05,6.966292858123779e-07,0.5550361491829657
dePablo CV2,test,0,105,0.6818181818181818,0.15449330402755143,0.15301959837093992,1.3197802305221558,0.5613148808479309,-0.0002991785586345941,-2.4061882868409157e-06,-1.152802724391222e-07,0.005184297449886799,4.8125628381967545e-05,1.4225952327251434e-06,0.0010970673614759956,9.594450520929729e-06,1.3444452959265624e-06,0.007977944798767567,7.31106847524643e-05,2.2724270820617676e-06,0.5810831776557712
dePablo CV2,test,0,106,0.6883116883116883,0.15442643022176583,0.15301959837093992,1.3315156698226929,0.5863414406776428,-0.000301584746921435,-2.521468559280038e-06,-1.3830140233039856e-07,0.005232423078268766,4.954822361469269e-05,-7.362104952335358e-07,0.0011066618119969253,1.0938895816856292e-05,-1.3444452959265624e-06,0.008051055483520031,7.538311183452606e-05,-1.426786184310913e-06,0.6069969627100442
dePablo CV2,test,0,107,0.6948051948051948,0.15443190265659845,0.15301959837093992,1.3432186841964722,0.6112931370735168,-0.00030410621548071504,-2.6597699616104364e-06,-2.9380316846072674e-07,0.005281971301883459,4.881201311945915e-05,-1.7508864402770996e-07,0.0011176007078137816,9.594450520929729e-06,6.111114981485755e-07,0.008126438595354557,7.395632565021515e-05,-3.343448042869568e-07,0.6328334329341414
dePablo CV2,test,0,108,0.7012987012987013,0.1543877160425035,0.15301959837093992,1.354849934577942,0.6361400485038757,-0.00030676598544232547,-2.953573130071163e-06,9.115319699048996e-08,0.005330783315002918,4.863692447543144e-05,-4.852190613746643e-07,0.0011271951583347113,1.0205562019078305e-05,6.72222647962956e-07,0.008200394921004772,7.362198084592819e-05,-8.316710591316223e-07,0.6585596926758287
dePablo CV2,test,0,109,0.7077922077922078,0.15435394202425418,0.15301959837093992,1.3666051626205444,0.6613702178001404,-0.00030971955857239664,-2.8624199330806732e-06,-8.9290551841259e-08,0.00537942023947835,4.815170541405678e-05,2.298504114151001e-06,0.0011374007203537896,1.087778466704126e-05,6.111114981503102e-08,0.0082740169018507,7.279030978679657e-05,4.723668098449707e-06,0.6846785832694194
dePablo CV2,test,0,110,0.7142857142857143,0.1543292102759277,0.15301959837093992,1.378382682800293,0.6865785717964172,-0.0003125819785054773,-2.9517104849219322e-06,2.0445440895855427e-07,0.0054275719448924065,5.045020952820778e-05,-1.2391246855258942e-06,0.001148278505020831,1.0938895816856292e-05,-7.333337977782038e-07,0.008346807211637497,7.751397788524628e-05,-2.5238841772079468e-06,0.7107773438980045
