dataset,latent_dim,hidden_size,epoch,train_mse_norm,val_mse_norm,sweep_latent_dim,sweep_train_count,sweep_train_frames
CV2 | nets=4 | frames=50,2,128,12,0.1663248112797737,4.164711598705501,2,4,50
CV2 | nets=4 | frames=50,2,128,13,0.1506857366859912,3.8684949002861977,2,4,50
CV2 | nets=4 | frames=50,2,128,14,0.1349944129586219,3.396672850560397,2,4,50
CV2 | nets=4 | frames=50,2,128,15,0.1361581087112426,3.9231207003593447,2,4,50
CV2 | nets=4 | frames=50,2,128,16,0.1123805132508277,3.810659760477021,2,4,50
CV2 | nets=4 | frames=50,2,128,17,0.099941482245922,3.531708586698398,2,4,50
CV2 | nets=4 | frames=100,2,128,1,0.6220599439740181,0.666138054439798,2,4,100
CV2 | nets=4 | frames=100,2,128,2,0.468720417022705,0.639262193987146,2,4,100
CV2 | nets=4 | frames=100,2,128,3,0.4316206407546997,0.6120958458781243,2,4,100
CV2 | nets=4 | frames=100,2,128,4,0.3466571317613124,0.5278688661530614,2,4,100
CV2 | nets=4 | frames=100,2,128,5,0.2298056519031524,0.5270997245516628,2,4,100
CV2 | nets=4 | frames=100,2,128,6,0.2092614625394344,0.5472879072595388,2,4,100
CV2 | nets=4 | frames=100,2,128,7,0.1505091435462236,0.5727288718502969,2,4,100
CV2 | nets=4 | frames=100,2,128,8,0.1164959381520748,0.5680056931786239,2,4,100
CV2 | nets=4 | frames=100,2,128,9,0.1034866457432508,0.5561466325912625,2,4,100
CV2 | nets=4 | frames=100,2,128,10,0.0848037131875753,0.585217539485544,2,4,100
CV2 | nets=4 | frames=100,2,128,11,0.0699282237887382,0.6020430597122759,2,4,100
CV2 | nets=4 | frames=100,2,128,12,0.079773224517703,0.5442944308090955,2,4,100
CV2 | nets=4 | frames=100,2,128,13,0.0657891584560275,0.6234136933851987,2,4,100
CV2 | nets=4 | frames=100,2,128,14,0.0469816957786679,0.5668285973407328,2,4,100
CV2 | nets=4 | frames=100,2,128,15,0.0401390913128852,0.6362172802351416,2,4,100
CV2 | nets=4 | frames=100,2,128,16,0.0360375622659921,0.609738814458251,2,4,100
CV2 | nets=4 | frames=100,2,128,17,0.0304535507038235,0.6203368897922337,2,4,100
CV2 | nets=4 | frames=100,2,128,18,0.0209577103517949,0.6364758179448545,2,4,100
CV2 | nets=4 | frames=100,2,128,19,0.0231811345927417,0.5640158375818283,2,4,100
CV2 | nets=4 | frames=100,2,128,20,0.0226859169080853,0.6197479905132204,2,4,100
CV2 | nets=8 | frames=2,2,128,1,0.9555471539497375,6691.230716339112,2,8,2
CV2 | nets=8 | frames=2,2,128,2,0.95380637049675,6676.648605636597,2,8,2
CV2 | nets=8 | frames=2,2,128,3,0.8610562980175018,6501.510607151032,2,8,2
CV2 | nets=8 | frames=2,2,128,4,0.6875308752059937,6533.318969749451,2,8,2
CV2 | nets=8 | frames=2,2,128,5,0.5933770686388016,15878.429912153244,2,8,2
CV2 | nets=8 | frames=2,2,128,6,0.6128873229026794,23822.84331010437,2,8,2
CV2 | nets=8 | frames=2,2,128,7,0.4589953273534775,27257.71667884064,2,8,2
CV2 | nets=8 | frames=2,2,128,8,0.3622845858335495,50482.908597410205,2,8,2
CV2 | nets=8 | frames=2,2,128,9,0.3027886748313904,151930.21713417053,2,8,2
CV2 | nets=8 | frames=2,2,128,10,0.2634793668985367,295575.5871847191,2,8,2
CV2 | nets=8 | frames=2,2,128,11,0.2107846215367317,393627.2285121765,2,8,2
CV2 | nets=8 | frames=2,2,128,12,0.2046424299478531,526586.4713329696,2,8,2
CV2 | nets=8 | frames=2,2,128,13,0.1653778105974197,576127.8045463028,2,8,2
CV2 | nets=8 | frames=2,2,128,14,0.1196274347603321,616612.520999588,2,8,2
CV2 | nets=8 | frames=2,2,128,15,0.1276898011565208,579370.0678310394,2,8,2
CV2 | nets=8 | frames=2,2,128,16,0.1230004876852035,441504.57164785767,2,8,2
CV2 | nets=8 | frames=2,2,128,17,0.1047541610896587,562448.2279233856,2,8,2
CV2 | nets=8 | frames=2,2,128,18,0.0791261401027441,452564.22585958097,2,8,2
CV2 | nets=8 | frames=5,2,128,1,0.8885625183582306,518.8049831609726,2,8,5
CV2 | nets=8 | frames=5,2,128,2,0.76447092294693,472.3863272507191,2,8,5
CV2 | nets=8 | frames=5,2,128,3,0.5508463025093079,582.1734991188049,2,8,5
CV2 | nets=8 | frames=5,2,128,4,0.4755863308906555,1473.4809529407023,2,8,5
CV2 | nets=8 | frames=5,2,128,5,0.3857183456420898,3226.593280322552,2,8,5
CV2 | nets=8 | frames=5,2,128,6,0.3334997028112411,1272.7473675887584,2,8,5
CV2 | nets=8 | frames=5,2,128,7,0.2479956552386283,549.7979864038228,2,8,5
CV2 | nets=8 | frames=5,2,128,8,0.2152924925088882,531.6059756844044,2,8,5
CV2 | nets=8 | frames=5,2,128,9,0.2202121198177337,535.3650246794224,2,8,5
CV2 | nets=8 | frames=5,2,128,10,0.1921707093715667,530.5721217868328,2,8,5
CV2 | nets=8 | frames=5,2,128,11,0.1584382548928261,547.3905942914486,2,8,5
CV2 | nets=8 | frames=5,2,128,12,0.1704302072525024,509.6287663872242,2,8,5
CV2 | nets=8 | frames=5,2,128,13,0.1487707510590553,513.3314977048635,2,8,5
CV2 | nets=8 | frames=5,2,128,14,0.1465223476290703,517.3839364624023,2,8,5
CV2 | nets=8 | frames=5,2,128,15,0.1326591283082962,513.2046751762629,2,8,5
CV2 | nets=8 | frames=5,2,128,16,0.1322575941681862,514.2859109771251,2,8,5
CV2 | nets=8 | frames=5,2,128,17,0.1323667049407959,517.3831517152786,2,8,5
CV2 | nets=8 | frames=10,2,128,1,0.793281900882721,98.0908078455925,2,8,10
CV2 | nets=8 | frames=10,2,128,2,0.5245341837406159,98.52616480892895,2,8,10
CV2 | nets=8 | frames=10,2,128,3,0.3714191675186157,94.04817652493716,2,8,10
CV2 | nets=8 | frames=10,2,128,4,0.3395075976848602,104.52402411103247,2,8,10
CV2 | nets=8 | frames=10,2,128,5,0.2300973504781723,102.30587740802764,2,8,10
CV2 | nets=8 | frames=10,2,128,6,0.2380999431014061,106.63259710134564,2,8,10
CV2 | nets=8 | frames=10,2,128,7,0.2141298115253448,92.41898971742393,2,8,10
CV2 | nets=8 | frames=10,2,128,8,0.1859323866665363,94.78650467729568,2,8,10
CV2 | nets=8 | frames=10,2,128,9,0.1715744532644748,93.67048954230548,2,8,10
CV2 | nets=8 | frames=10,2,128,10,0.1642338722944259,92.46959101387858,2,8,10
CV2 | nets=8 | frames=10,2,128,11,0.136285176128149,90.98496413564682,2,8,10
CV2 | nets=8 | frames=10,2,128,12,0.120215880125761,90.57855276529492,2,8,10
CV2 | nets=8 | frames=10,2,128,13,0.110713742300868,88.89244018398226,2,8,10
CV2 | nets=8 | frames=10,2,128,14,0.1046649411320686,88.27798675563932,2,8,10
CV2 | nets=8 | frames=10,2,128,15,0.1004121381789446,88.36267746276408,2,8,10
CV2 | nets=8 | frames=10,2,128,16,0.0976357765495777,87.09942631805689,2,8,10
CV2 | nets=8 | frames=10,2,128,17,0.0873478788882494,85.62723511206359,2,8,10
CV2 | nets=8 | frames=10,2,128,18,0.0874008323997259,85.51825454953313,2,8,10
CV2 | nets=8 | frames=10,2,128,19,0.085240782611072,84.20421598570049,2,8,10
CV2 | nets=8 | frames=10,2,128,20,0.0851967364549636,86.03555221581459,2,8,10
CV2 | nets=8 | frames=10,2,128,21,0.0944494448602199,85.81179136573523,2,8,10
CV2 | nets=8 | frames=10,2,128,22,0.0866412755101919,85.02897792067378,2,8,10
CV2 | nets=8 | frames=10,2,128,23,0.0828315513208508,84.28793256352469,2,8,10
CV2 | nets=8 | frames=10,2,128,24,0.0826636053621769,83.30073408150673,2,8,10
CV2 | nets=8 | frames=10,2,128,25,0.0873551465570926,82.42219363389164,2,8,10
CV2 | nets=8 | frames=10,2,128,26,0.0815883371978998,85.40402475025505,2,8,10
CV2 | nets=8 | frames=10,2,128,27,0.0791109075769782,83.78950058067217,2,8,10
CV2 | nets=8 | frames=10,2,128,28,0.0780630117282271,82.87085915663093,2,8,10
CV2 | nets=8 | frames=10,2,128,29,0.0774193242192268,82.72129313147441,2,8,10
CV2 | nets=8 | frames=10,2,128,30,0.0754242725670337,83.54692026402802,2,8,10
CV2 | nets=8 | frames=10,2,128,31,0.0757288509048521,85.19317791315913,2,8,10
CV2 | nets=8 | frames=10,2,128,32,0.0765466012060642,86.49343980265408,2,8,10
CV2 | nets=8 | frames=10,2,128,33,0.0787242658436298,81.93427052849532,2,8,10
CV2 | nets=8 | frames=10,2,128,34,0.0795948840677738,80.7022884874791,2,8,10
CV2 | nets=8 | frames=10,2,128,35,0.0828259442001581,84.07697611311077,2,8,10
CV2 | nets=8 | frames=25,2,128,1,0.5824568033218384,13.606115850239991,2,8,25
CV2 | nets=8 | frames=25,2,128,2,0.3157154500484466,12.641926828213036,2,8,25
CV2 | nets=8 | frames=25,2,128,3,0.2523730134963989,10.799209368519485,2,8,25
CV2 | nets=8 | frames=25,2,128,4,0.2185081449151039,10.98094351992011,2,8,25
CV2 | nets=8 | frames=25,2,128,5,0.1815085829794407,9.62172642622702,2,8,25
CV2 | nets=8 | frames=25,2,128,6,0.140353347659111,9.4540993408449,2,8,25
CV2 | nets=8 | frames=25,2,128,7,0.1242852368950843,9.122938934283331,2,8,25
CV2 | nets=8 | frames=25,2,128,8,0.1202668749541044,8.867135617831721,2,8,25
CV2 | nets=8 | frames=25,2,128,9,0.1179110737144947,9.005440435498953,2,8,25
CV2 | nets=8 | frames=25,2,128,10,0.1100113719701767,8.381571283143014,2,8,25
CV2 | nets=8 | frames=25,2,128,11,0.1161228655278682,8.73842727021873,2,8,25
CV2 | nets=8 | frames=25,2,128,12,0.1129210909456014,9.347813799330964,2,8,25
CV2 | nets=8 | frames=25,2,128,13,0.1013046562671661,8.772924864029513,2,8,25
CV2 | nets=8 | frames=25,2,128,14,0.1033956068754196,9.13183564475924,2,8,25
CV2 | nets=8 | frames=25,2,128,15,0.0990934528410434,8.9645391069334,2,8,25
CV2 | nets=8 | frames=25,2,128,16,0.0936573055386543,8.971631812155247,2,8,25
CV2 | nets=8 | frames=25,2,128,17,0.0896424565464258,9.253042724017986,2,8,25
CV2 | nets=8 | frames=25,2,128,18,0.0921253246068954,9.005910303721205,2,8,25
CV2 | nets=8 | frames=25,2,128,19,0.1014170832931995,9.154668418676591,2,8,25
CV2 | nets=8 | frames=25,2,128,20,0.0916285717487335,9.645253411263228,2,8,25
CV2 | nets=8 | frames=25,2,128,21,0.089637393951416,9.549731413073838,2,8,25
CV2 | nets=8 | frames=25,2,128,22,0.0869990310072898,9.655798635277897,2,8,25
CV2 | nets=8 | frames=25,2,128,23,0.0895443626493215,9.754117879131808,2,8,25
CV2 | nets=8 | frames=25,2,128,24,0.0805844216793775,9.688639834061265,2,8,25
CV2 | nets=8 | frames=25,2,128,25,0.0798600606620311,10.064197468854488,2,8,25
CV2 | nets=8 | frames=50,2,128,1,0.4964536486566067,2.8460664433389904,2,8,50
CV2 | nets=8 | frames=50,2,128,2,0.2771137881278991,1.9545702553763984,2,8,50
CV2 | nets=8 | frames=50,2,128,3,0.1624190141260623,1.6911838826145975,2,8,50
CV2 | nets=8 | frames=50,2,128,4,0.1342191860079765,1.707499931952916,2,8,50
CV2 | nets=8 | frames=50,2,128,5,0.1250548562407493,1.6291045835763216,2,8,50
CV2 | nets=8 | frames=50,2,128,6,0.1210005091875791,1.6164823692040515,2,8,50
CV2 | nets=8 | frames=50,2,128,7,0.119502184651792,1.7729919451624154,2,8,50
CV2 | nets=8 | frames=50,2,128,8,0.1215615588799119,1.6813835151419043,2,8,50
CV2 | nets=8 | frames=50,2,128,9,0.1160891515016555,1.7370343905705958,2,8,50
CV2 | nets=8 | frames=50,2,128,10,0.1261006591469049,1.7987911664601417,2,8,50
CV2 | nets=8 | frames=50,2,128,11,0.1025669628754258,1.6579806180754677,2,8,50
CV2 | nets=8 | frames=50,2,128,12,0.0951090934500098,1.6915269090030345,2,8,50
CV2 | nets=8 | frames=50,2,128,13,0.1082764838635921,1.8734001243989915,2,8,50
CV2 | nets=8 | frames=50,2,128,14,0.0971473129838705,1.7669007109040396,2,8,50
CV2 | nets=8 | frames=50,2,128,15,0.087056585252285,1.7494546041125432,2,8,50
CV2 | nets=8 | frames=50,2,128,16,0.0920612969622016,1.7611082350658254,2,8,50
CV2 | nets=8 | frames=50,2,128,17,0.0834866388887167,1.8219777544429523,2,8,50
CV2 | nets=8 | frames=50,2,128,18,0.0759539665281772,1.8088250699136408,2,8,50
CV2 | nets=8 | frames=50,2,128,19,0.0932351138070225,1.7714305073022842,2,8,50
CV2 | nets=8 | frames=50,2,128,20,0.0745406100153923,1.84720728044305,2,8,50
CV2 | nets=8 | frames=50,2,128,21,0.0751289249211549,1.8494506226293743,2,8,50
CV2 | nets=8 | frames=100,2,128,1,0.3763923943787813,0.3703589564952999,2,8,100
CV2 | nets=8 | frames=100,2,128,2,0.1583171350508928,0.3988898940063081,2,8,100
CV2 | nets=8 | frames=100,2,128,3,0.1381233483180403,0.3787329120002687,2,8,100
CV2 | nets=8 | frames=100,2,128,4,0.1318173129856586,0.3804410167071037,2,8,100
CV2 | nets=8 | frames=100,2,128,5,0.1180139607191085,0.3930208111787215,2,8,100
CV2 | nets=8 | frames=100,2,128,6,0.1051232208311557,0.4199620434315875,2,8,100
CV2 | nets=8 | frames=100,2,128,7,0.0959865360707044,0.3988848120295443,2,8,100
CV2 | nets=8 | frames=100,2,128,8,0.0835455916821956,0.412089626620058,2,8,100
CV2 | nets=8 | frames=100,2,128,9,0.0719760623201727,0.4250766123961657,2,8,100
CV2 | nets=8 | frames=100,2,128,10,0.0702623046562075,0.5126226544743404,2,8,100
CV2 | nets=8 | frames=100,2,128,11,0.057665913561359,0.4393977066595107,2,8,100
CV2 | nets=8 | frames=100,2,128,12,0.0713690541684627,0.4273916249321773,2,8,100
CV2 | nets=8 | frames=100,2,128,13,0.0480216059740632,0.4601082719247788,2,8,100
CV2 | nets=8 | frames=100,2,128,14,0.0428802109789103,0.4479075025161728,2,8,100
CV2 | nets=8 | frames=100,2,128,15,0.05098213176243,0.4361543297022581,2,8,100
CV2 | nets=8 | frames=100,2,128,16,0.0324026900157332,0.4475557386865839,2,8,100
CV3 | nets=1 | frames=2,3,128,1,1.007070779800415,26212.12287683105,3,1,2
CV3 | nets=1 | frames=2,3,128,2,0.9751734733581544,26208.879431747435,3,1,2
CV3 | nets=1 | frames=2,3,128,3,0.9435295462608336,26196.339936416625,3,1,2
CV3 | nets=1 | frames=2,3,128,4,0.9090648293495178,26176.926346366883,3,1,2
CV3 | nets=1 | frames=2,3,128,5,0.8689696788787842,26246.446823623657,3,1,2
CV3 | nets=1 | frames=2,3,128,6,0.8198122382164001,26616.90916960907,3,1,2
CV3 | nets=1 | frames=2,3,128,7,0.7562805414199829,27377.367509536743,3,1,2
CV3 | nets=1 | frames=2,3,128,8,0.6692924499511719,29382.18490248871,3,1,2
CV3 | nets=1 | frames=2,3,128,9,0.5478405356407166,35339.30836984253,3,1,2
CV3 | nets=1 | frames=2,3,128,10,0.4233895540237427,54787.619879364014,3,1,2
CV3 | nets=1 | frames=2,3,128,11,0.4920591115951538,73552.49716057205,3,1,2
CV3 | nets=1 | frames=2,3,128,12,0.5672910213470459,79409.6476037674,3,1,2
CV3 | nets=1 | frames=2,3,128,13,0.4496431648731231,71074.3852378273,3,1,2
CV3 | nets=1 | frames=2,3,128,14,0.3058920204639435,62556.415617362974,3,1,2
CV3 | nets=1 | frames=2,3,128,15,0.2686246335506439,66755.76092071533,3,1,2
CV3 | nets=1 | frames=2,3,128,16,0.2698009610176086,85641.40438389588,3,1,2
CV3 | nets=1 | frames=2,3,128,17,0.2471572011709213,130143.08601869202,3,1,2
CV3 | nets=1 | frames=2,3,128,18,0.1973636746406555,218213.750292038,3,1,2
CV3 | nets=1 | frames=2,3,128,19,0.1627650707960128,322798.59985029604,3,1,2
CV3 | nets=1 | frames=5,3,128,1,1.0005836486816406,2781.367620545387,3,1,5
CV3 | nets=1 | frames=5,3,128,2,0.9748480319976808,2780.737103553772,3,1,5
CV3 | nets=1 | frames=5,3,128,3,0.9488325119018556,2779.7595435647963,3,1,5
CV3 | nets=1 | frames=5,3,128,4,0.9197067618370056,2777.7646672992705,3,1,5
CV3 | nets=1 | frames=5,3,128,5,0.8853713274002075,2773.353338484764,3,1,5
CV3 | nets=1 | frames=5,3,128,6,0.8439057469367981,2763.8748578472137,3,1,5
CV3 | nets=1 | frames=5,3,128,7,0.7932089567184448,2744.482111903191,3,1,5
CV3 | nets=1 | frames=5,3,128,8,0.7315484285354614,2711.421240819931,3,1,5
CV3 | nets=1 | frames=5,3,128,9,0.674272358417511,2677.138708090305,3,1,5
CV3 | nets=1 | frames=5,3,128,10,0.7235531806945801,2675.283300415993,3,1,5
CV3 | nets=1 | frames=5,3,128,11,0.6844207048416138,2680.786688003064,3,1,5
CV3 | nets=1 | frames=5,3,128,12,0.6393742561340332,2688.88509405756,3,1,5
CV3 | nets=1 | frames=5,3,128,13,0.632174015045166,2686.7442326221467,3,1,5
CV3 | nets=1 | frames=5,3,128,14,0.6338325142860413,2676.7199442920687,3,1,5
CV3 | nets=1 | frames=5,3,128,15,0.6321331858634949,2663.6323253121377,3,1,5
CV3 | nets=1 | frames=5,3,128,16,0.6247592568397522,2680.158592514515,3,1,5
CV3 | nets=1 | frames=5,3,128,17,0.6113709807395935,2804.613629398823,3,1,5
CV3 | nets=1 | frames=5,3,128,18,0.5917745232582092,3214.767906614304,3,1,5
CV3 | nets=1 | frames=5,3,128,19,0.5678224563598633,4283.408265594006,3,1,5
CV3 | nets=1 | frames=5,3,128,20,0.5489581227302551,6074.885801312446,3,1,5
CV3 | nets=1 | frames=5,3,128,21,0.5404226779937744,7229.370464272499,3,1,5
CV3 | nets=1 | frames=5,3,128,22,0.5132210850715637,7601.484045165062,3,1,5
CV3 | nets=1 | frames=5,3,128,23,0.4893125593662262,8767.188709969521,3,1,5
CV3 | nets=1 | frames=5,3,128,24,0.4828276634216308,11953.078165766716,3,1,5
CV3 | nets=1 | frames=5,3,128,25,0.4764564633369446,17301.764886779783,3,1,5
CV3 | nets=1 | frames=5,3,128,26,0.4771647155284881,19107.445376743315,3,1,5
CV3 | nets=1 | frames=5,3,128,27,0.4713866710662842,16987.726213076592,3,1,5
CV3 | nets=1 | frames=5,3,128,28,0.453715056180954,15136.826122124672,3,1,5
CV3 | nets=1 | frames=5,3,128,29,0.4411564171314239,14444.207104325294,3,1,5
CV3 | nets=1 | frames=5,3,128,30,0.4258683621883392,14591.556680922507,3,1,5
CV3 | nets=1 | frames=10,3,128,1,1.142422616481781,398.2460653581619,3,1,10
CV3 | nets=1 | frames=10,3,128,2,0.8120293617248535,397.5429923613072,3,1,10
CV3 | nets=1 | frames=10,3,128,3,0.800318032503128,396.08234992337225,3,1,10
CV3 | nets=1 | frames=10,3,128,4,0.8462536633014679,391.5051935563088,3,1,10
CV3 | nets=1 | frames=10,3,128,5,0.7544463276863098,382.4483073724508,3,1,10
CV3 | nets=1 | frames=10,3,128,6,0.5137051194906235,381.0241246623993,3,1,10
CV3 | nets=1 | frames=10,3,128,7,0.6688659489154816,379.0988645678759,3,1,10
CV3 | nets=1 | frames=10,3,128,8,0.7506012916564941,368.4066626722813,3,1,10
CV3 | nets=1 | frames=10,3,128,9,0.6293302774429321,381.78529906320574,3,1,10
CV3 | nets=1 | frames=10,3,128,10,0.4874183684587478,591.8194127993584,3,1,10
CV3 | nets=1 | frames=10,3,128,11,0.509010910987854,848.2605181602239,3,1,10
CV3 | nets=1 | frames=10,3,128,12,0.4240801930427551,1575.0905762351751,3,1,10
CV3 | nets=1 | frames=10,3,128,13,0.6009651124477386,1964.0045084474089,3,1,10
CV3 | nets=1 | frames=10,3,128,14,0.4217542558908462,1712.3188823570013,3,1,10
CV3 | nets=1 | frames=10,3,128,15,0.3395440131425857,2446.0930955889226,3,1,10
CV3 | nets=1 | frames=10,3,128,16,0.3783462643623352,1918.3954782880544,3,1,10
CV3 | nets=1 | frames=10,3,128,17,0.5118062794208527,1206.49428611362,3,1,10
CV3 | nets=1 | frames=10,3,128,18,0.4663146883249283,857.4323829772472,3,1,10
CV3 | nets=1 | frames=10,3,128,19,0.3605856150388717,1187.7935854578018,3,1,10
CV3 | nets=1 | frames=10,3,128,20,0.4092006534337997,1297.0043917251826,3,1,10
CV3 | nets=1 | frames=10,3,128,21,0.3431424647569656,1208.8830789695978,3,1,10
CV3 | nets=1 | frames=10,3,128,22,0.2282240763306617,987.3539830828904,3,1,10
CV3 | nets=1 | frames=10,3,128,23,0.3288638144731521,1060.307416939497,3,1,10
CV3 | nets=1 | frames=25,3,128,1,1.0410336256027222,41.91782721340656,3,1,25
CV3 | nets=1 | frames=25,3,128,2,0.6548897512257099,40.76738624584675,3,1,25
CV3 | nets=1 | frames=25,3,128,3,0.8166341111063957,39.052717223763466,3,1,25
CV3 | nets=1 | frames=25,3,128,4,0.6271350011229515,38.959005621433256,3,1,25
CV3 | nets=1 | frames=25,3,128,5,0.498196430504322,39.602240576922895,3,1,25
CV3 | nets=1 | frames=25,3,128,6,0.4766146130859852,39.5319276548624,3,1,25
CV3 | nets=1 | frames=25,3,128,7,0.4678082652390003,67.67022666060925,3,1,25
CV3 | nets=1 | frames=25,3,128,8,0.4720702916383743,87.56676357263326,3,1,25
CV3 | nets=1 | frames=25,3,128,9,0.3835441283881664,80.59881683510542,3,1,25
CV3 | nets=1 | frames=25,3,128,10,0.3301890855655074,99.6442763596177,3,1,25
CV3 | nets=1 | frames=25,3,128,11,0.3163863532245159,107.38903357222677,3,1,25
CV3 | nets=1 | frames=25,3,128,12,0.3300434276461601,74.03195817863941,3,1,25
CV3 | nets=1 | frames=25,3,128,13,0.2704771403223276,62.43508965036273,3,1,25
CV3 | nets=1 | frames=25,3,128,14,0.2415626337751746,65.76357158593834,3,1,25
CV3 | nets=1 | frames=25,3,128,15,0.2746015079319477,71.20915171661973,3,1,25
CV3 | nets=1 | frames=25,3,128,16,0.2266641114838421,45.32485669316351,3,1,25
CV3 | nets=1 | frames=25,3,128,17,0.2589325942099094,50.89567295412719,3,1,25
CV3 | nets=1 | frames=25,3,128,18,0.2396313175559044,40.764769000574944,3,1,25
CV3 | nets=1 | frames=25,3,128,19,0.2229813709855079,39.09609410963952,3,1,25
CV3 | nets=1 | frames=50,3,128,1,0.8451907102550779,8.133641350746155,3,1,50
CV3 | nets=1 | frames=50,3,128,2,0.6120743879250118,7.988019174158573,3,1,50
CV3 | nets=1 | frames=50,3,128,3,0.5568045867340905,7.83773385888338,3,1,50
CV3 | nets=1 | frames=50,3,128,4,0.5138396578175681,7.779863808095455,3,1,50
CV3 | nets=1 | frames=50,3,128,5,0.4254107879740851,9.456306296825408,3,1,50
CV3 | nets=1 | frames=50,3,128,6,0.3849941279206957,9.597034010708333,3,1,50
CV3 | nets=1 | frames=50,3,128,7,0.3255254243101392,9.113618668824436,3,1,50
CV3 | nets=1 | frames=50,3,128,8,0.3375873054776873,9.142556740239264,3,1,50
CV3 | nets=1 | frames=50,3,128,9,0.2687846358333315,8.570872456982732,3,1,50
CV3 | nets=1 | frames=50,3,128,10,0.2018733024597168,8.939347684308887,3,1,50
CV3 | nets=1 | frames=50,3,128,11,0.2006311629499708,9.1182693804875,3,1,50
CV3 | nets=1 | frames=50,3,128,12,0.1853382630007607,8.607223312146962,3,1,50
CV3 | nets=1 | frames=50,3,128,13,0.1660048174006598,8.522219149768352,3,1,50
CV3 | nets=1 | frames=50,3,128,14,0.1515880280307361,8.657163237787783,3,1,50
CV3 | nets=1 | frames=50,3,128,15,0.1387331081288201,8.663681523926556,3,1,50
CV3 | nets=1 | frames=50,3,128,16,0.1214934736490249,8.564410144545137,3,1,50
CV3 | nets=1 | frames=50,3,128,17,0.1243379415412034,8.242861230716109,3,1,50
CV3 | nets=1 | frames=50,3,128,18,0.1368345235075269,8.092027061663568,3,1,50
CV3 | nets=1 | frames=50,3,128,19,0.1085738092660904,8.268489584967494,3,1,50
CV3 | nets=1 | frames=100,3,128,1,0.7622089340136602,1.6911544330120087,3,1,100
CV3 | nets=1 | frames=100,3,128,2,0.4755434141709254,1.5656264982819557,3,1,100
CV3 | nets=1 | frames=100,3,128,3,0.337626901956705,1.656933590129018,3,1,100
CV3 | nets=1 | frames=100,3,128,4,0.2386562056266344,1.6121978673487902,3,1,100
CV3 | nets=1 | frames=100,3,128,5,0.1852745723265867,1.66336748714,3,1,100
CV3 | nets=1 | frames=100,3,128,6,0.1596629464855561,1.6953719624653458,3,1,100
CV3 | nets=1 | frames=100,3,128,7,0.1356996355148462,1.7374549483843147,3,1,100
CV3 | nets=1 | frames=100,3,128,8,0.1241465663680663,1.7519643284231423,3,1,100
CV3 | nets=1 | frames=100,3,128,9,0.1124762001519019,1.7671826091259717,3,1,100
CV3 | nets=1 | frames=100,3,128,10,0.1094084404982053,1.7172655523717404,3,1,100
CV3 | nets=1 | frames=100,3,128,11,0.0994132754321281,1.7295537270009518,3,1,100
CV3 | nets=1 | frames=100,3,128,12,0.0873453771838775,1.7784230833500625,3,1,100
CV3 | nets=1 | frames=100,3,128,13,0.0759282504709867,1.8036556226201357,3,1,100
CV3 | nets=1 | frames=100,3,128,14,0.0734169457394343,1.7857491212151944,3,1,100
CV3 | nets=1 | frames=100,3,128,15,0.0669356484252673,1.8104537713229656,3,1,100
CV3 | nets=1 | frames=100,3,128,16,0.0684472588965525,1.7850715551041068,3,1,100
CV3 | nets=1 | frames=100,3,128,17,0.0593294425366016,1.7617115341499447,3,1,100
CV3 | nets=2 | frames=2,3,128,1,1.00130033493042,6212.3357991333005,3,2,2
CV3 | nets=2 | frames=2,3,128,2,0.9657782316207886,6202.288620613098,3,2,2
CV3 | nets=2 | frames=2,3,128,3,0.929722249507904,6204.6826265831,3,2,2
CV3 | nets=2 | frames=2,3,128,4,0.8905400037765503,6225.703888877869,3,2,2
CV3 | nets=2 | frames=2,3,128,5,0.8455817699432373,6253.924923728943,3,2,2
CV3 | nets=2 | frames=2,3,128,6,0.7913562059402466,6338.676230842591,3,2,2
CV3 | nets=2 | frames=2,3,128,7,0.7221745252609253,6921.83710823822,3,2,2
CV3 | nets=2 | frames=2,3,128,8,0.6297256946563721,9571.550634468078,3,2,2
CV3 | nets=2 | frames=2,3,128,9,0.5196098685264587,20175.05702383804,3,2,2
CV3 | nets=2 | frames=2,3,128,10,0.504094123840332,30040.661675319672,3,2,2
CV3 | nets=2 | frames=2,3,128,11,0.4738544821739197,37401.6916767807,3,2,2
CV3 | nets=2 | frames=2,3,128,12,0.4080548882484436,42566.54854058838,3,2,2
CV3 | nets=2 | frames=2,3,128,13,0.3528954684734344,45371.23920700836,3,2,2
CV3 | nets=2 | frames=2,3,128,14,0.3186871409416199,57649.57698227882,3,2,2
CV3 | nets=2 | frames=2,3,128,15,0.3034913837909698,90015.47453757095,3,2,2
CV3 | nets=2 | frames=2,3,128,16,0.2733556926250458,161238.73524951554,3,2,2
CV3 | nets=2 | frames=2,3,128,17,0.2236980944871902,295526.92464318464,3,2,2
CV3 | nets=2 | frames=5,3,128,1,0.7354595065116882,486.0424422464371,3,2,5
CV3 | nets=2 | frames=5,3,128,2,1.067749172449112,484.0855682234764,3,2,5
CV3 | nets=2 | frames=5,3,128,3,0.5736495703458786,474.888211029768,3,2,5
CV3 | nets=2 | frames=5,3,128,4,0.5699303448200226,453.79522652196886,3,2,5
CV3 | nets=2 | frames=5,3,128,5,0.4709920212626457,517.42221156919,3,2,5
CV3 | nets=2 | frames=5,3,128,6,0.4252100586891174,829.490282099247,3,2,5
